time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
1.0,0.0952,-0.45990000000000003,-0.881,0.20799999999999996,0.301,-0.14200000000000004,0.20799999999999996,-0.18200000000000002,-0.151
1.01,0.09710000000000002,-0.459,-0.881,0.18699999999999967,0.31,-0.16,0.18699999999999967,-0.2,-0.16200000000000023
1.02,0.09749999999999995,-0.45930000000000004,-0.8801999999999999,0.16200000000000023,0.31300000000000033,-0.16500000000000056,0.16200000000000023,-0.2,-0.18200000000000022
1.03,0.09279999999999998,-0.4617,-0.8718999999999999,0.18300000000000033,0.34100000000000014,-0.22100000000000122,0.18300000000000033,-0.2,-0.2
1.04,0.09140000000000004,-0.45930000000000004,-0.8610999999999999,0.20599999999999954,0.3510000000000001,-0.3300000000000011,0.20599999999999954,-0.2,-0.2
1.05,0.09489999999999998,-0.4624000000000001,-0.8519999999999999,0.16699999999999968,0.36500000000000055,-0.4300000000000011,0.16699999999999968,-0.20200000000000023,-0.2
1.06,0.09279999999999987,-0.4665000000000001,-0.8423999999999999,0.1480000000000009,0.41500000000000054,-0.529000000000001,0.1480000000000009,-0.22200000000000022,-0.20200000000000023
1.07,0.08049999999999984,-0.4716,-0.8371,0.23200000000000134,0.4660000000000007,-0.6120000000000002,0.23200000000000134,-0.2410000000000001,-0.22300000000000034
1.08,0.06569999999999986,-0.47709999999999997,-0.8374999999999999,0.3530000000000015,0.5250000000000006,-0.6320000000000002,0.3530000000000015,-0.2520000000000002,-0.25400000000000045
1.09,0.05299999999999989,-0.4779,-0.8320999999999998,0.4800000000000011,0.57,-0.659000000000001,0.4800000000000011,-0.27100000000000013,-0.2940000000000004
1.1,0.042999999999999886,-0.47780000000000006,-0.8232999999999999,0.5770000000000007,0.5730000000000003,-0.7480000000000009,0.5770000000000007,-0.28200000000000025,-0.3380000000000009
1.11,0.0312999999999997,-0.48650000000000015,-0.8163999999999999,0.658000000000002,0.6140000000000015,-0.8250000000000005,0.658000000000002,-0.30500000000000055,-0.42400000000000154
1.12,0.004199999999999689,-0.5005000000000001,-0.8099999999999999,0.8520000000000035,0.7480000000000009,-0.8780000000000009,0.8520000000000035,-0.3600000000000011,-0.5680000000000021
1.1300000000000001,-0.022000000000000113,-0.5046999999999999,-0.7990999999999998,1.1530000000000014,0.8189999999999998,-0.9660000000000017,1.1530000000000014,-0.47000000000000225,-0.7440000000000015
1.1400000000000001,-0.031400000000000046,-0.5001999999999998,-0.7805999999999998,1.2710000000000001,0.7939999999999983,-1.1230000000000016,1.2710000000000001,-0.6750000000000028,-0.8780000000000009
