time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
1.0,-1.1407244748013496,-0.7989662838793948,0.019321720909981507,-2.1084,-0.0509,1.2578,-2.1084,1.2945,2.0592
1.01,-1.1312001469467725,-0.8274304179819312,0.001307135082181235,-2.1084,-0.0509,1.2578,-2.1084,1.2945,2.0592
1.02,-1.109559237819585,-0.8403388808490111,0.009887120115774318,-2.1084,-0.0509,1.2578,-2.1084,1.2945,2.0592
1.03,-1.0831241196333816,-0.8470923781958515,0.028989869753979703,-2.1084,-0.0509,1.2578,-2.1084,1.2945,2.0592
1.04,-1.0737,-0.8495,0.0358,-2.1084,-0.0509,1.2578,-2.1084,1.0727293612533906,2.190620834588731
1.05,-1.0737,-0.8495,0.0358,-2.1084,-0.0509,1.2578,-2.1084,0.7280974440092401,2.3948490157678015
1.06,-1.0159230408228865,-0.8529156284153006,0.07349447765991643,-1.9399,-2.5479,2.4764,-1.9399,0.6082,2.4659
1.07,-0.9772216586306652,-0.8540085245901639,0.07105153326904533,-1.9399,-2.5479,2.4764,-1.9399,0.6082,2.4659
1.08,-0.943666362244898,-0.8619697193877551,0.059662392857142844,-1.9399,-2.5479,2.4764,-1.9399,0.6082,2.4659
1.09,-0.9119826887755103,-0.8724289030612244,0.045019535714285734,-1.9399,-2.5479,2.4764,-1.9399,0.6082,2.4659
1.1,-0.879194322830293,-0.8805708955223881,0.02079653399668321,-1.9399,-2.5479,2.4764,-1.9399,0.6082,2.4659
1.11,-0.8460821061359866,-0.8880335820895523,-0.006234975124378261,-1.9399,-2.5479,2.4764,-1.9399,0.6082,2.4659
1.12,-0.8449,-0.8883,-0.0072,-0.5628,-4.8618,2.7468,-0.5628,-0.004902960748394358,2.5058625229048133
1.1300000000000001,-0.79276022447573,-0.8695513734370381,-0.035865255488825985,-0.5628,-4.8618,2.7468,-0.5628,-0.1635,2.5162
1.1400000000000001,-0.7565161358031166,-0.8557231096185127,-0.043957191583145296,-0.5628,-4.8618,2.7468,-0.5628,-0.1635,2.5162
1.1500000000000001,-0.7291771002781129,-0.8448609592275804,-0.04364234664427769,-0.5628,-4.8618,2.7468,-0.5628,-0.1635,2.5162
1.1600000000000001,-0.7063474332358213,-0.83531426818911,-0.03008294328583545,-0.5628,-4.8618,2.7468,-0.5628,-0.1635,2.5162
